HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.count,Approve,Reject
3QHITW7OYN87A6JWCID09OTAMGQAQX,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:14 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:14 PDT 2017,,,30H4UDGLT2IQZEP0ZATI7TUKCRHMPH,A34HSCZ1PZCDY0,Submitted,Wed Aug 02 21:33:42 PDT 2017,Wed Aug 02 21:33:52 PDT 2017,Fri Aug 04 21:33:52 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501709339.jpg,1,,
3FO95NVK5BZBM3KQ6XORZEXL48ZRSB,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:31 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:31 PDT 2017,,,3ITXP059PWJXBYZ7OUKKM67EVHUSJ0,ATUR98N8W23Q3,Submitted,Wed Aug 02 21:43:52 PDT 2017,Wed Aug 02 21:44:04 PDT 2017,Fri Aug 04 21:44:04 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501552068.jpg,1,,
307L9TDWJXRMNO7JNB69IMKZBVBN3R,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:40 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:40 PDT 2017,,,3C6FJU71TQT3L0MAZZGNBU4QTIOYUG,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:49:02 PDT 2017,Wed Aug 02 21:49:11 PDT 2017,Fri Aug 04 21:49:11 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501017671.jpg,1,,
32CXT5U14F2LJBXYWTDRNYK4ZDW8UW,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:19 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:19 PDT 2017,,,3ON104KXQKW0FXXV5S7HDTLGJXZ4WZ,A2J65ZHAJQDKAC,Submitted,Wed Aug 02 21:27:38 PDT 2017,Wed Aug 02 21:27:46 PDT 2017,Fri Aug 04 21:27:46 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501730087.jpg,2,,
3IYI9285WRZEHYCH16PIII7C8OJCJA,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:02 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:02 PDT 2017,,,3H8DHMCCW9BMKTM79PP7SMLR93JKDW,A224TK7J4KA1LV,Submitted,Wed Aug 02 21:34:18 PDT 2017,Wed Aug 02 21:34:23 PDT 2017,Fri Aug 04 21:34:23 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501529806.jpg,2,,
3D17ECOUODUJ9H0UIO8BLF7W8U631Z,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:03 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:03 PDT 2017,,,34FNN24DCM9M0LWVYY8F3ICAU1TY5W,A10NF5TK6IFNX6,Submitted,Wed Aug 02 21:28:44 PDT 2017,Wed Aug 02 21:28:58 PDT 2017,Fri Aug 04 21:28:58 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501035116.jpg,2,,
3MJ9GGZYO25QINHBA7NZD6V76ACA2J,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:04 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:04 PDT 2017,,,35LDD5557A4PONSKMIOABC8LIHAMKF,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:25:18 PDT 2017,Wed Aug 02 21:25:47 PDT 2017,Fri Aug 04 21:25:47 PDT 2017,,,,29,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500929229.jpg,2,,
38EHZ67RILRHZIY76PYTO1K8AA6GMS,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:21 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:21 PDT 2017,,,3SKEMFQBZ35A3YQGSHER6U7QYCN8KF,AVKBOD59XEMXW,Submitted,Wed Aug 02 21:40:10 PDT 2017,Wed Aug 02 21:40:17 PDT 2017,Fri Aug 04 21:40:17 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501514170.jpg,2,,
3EKTG13IZT2XLAC8HGV91TPG6RSML4,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:34 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:34 PDT 2017,,,37WLF8U1WPQNZK7SZ2HTMGBZSIY6KU,AVKBOD59XEMXW,Submitted,Wed Aug 02 21:48:44 PDT 2017,Wed Aug 02 21:48:51 PDT 2017,Fri Aug 04 21:48:51 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500844732.jpg,2,,
3BFNCI9LYJPXK3FW74PKMPY9BG637W,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:05 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:05 PDT 2017,,,3DPNQGW4LLF2LIIPEAUDFZM3VV646Y,A10NF5TK6IFNX6,Submitted,Wed Aug 02 21:31:18 PDT 2017,Wed Aug 02 21:31:25 PDT 2017,Fri Aug 04 21:31:25 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501380969.jpg,2,,
3V0TR1NRV910L1WYEL6N6LS5QO8A4F,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:06 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:06 PDT 2017,,,36U2A8VAG1ZPI4HY5LCL57VSRRPYKI,A1FPCIKO68OQ63,Submitted,Wed Aug 02 21:40:17 PDT 2017,Wed Aug 02 21:40:32 PDT 2017,Fri Aug 04 21:40:32 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501613716.jpg,2,,
34YWR3PJ279VIQMQ6UBZEQDQAX10XT,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:07 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:07 PDT 2017,,,3LO69W1SU3D0GJEGWF2GD713BV4LGA,A2AHOL6JU0F0K1,Submitted,Wed Aug 02 21:30:53 PDT 2017,Wed Aug 02 21:32:06 PDT 2017,Fri Aug 04 21:32:06 PDT 2017,,,,73,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500997214.jpg,2,,
3XQ4XW3OD8BUIJ35R79QY6PDSGJS2X,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:35 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:35 PDT 2017,,,3T111IHZ5EQW47MLNTT272OFDAZ9RY,A10NF5TK6IFNX6,Submitted,Wed Aug 02 21:41:25 PDT 2017,Wed Aug 02 21:41:32 PDT 2017,Fri Aug 04 21:41:32 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501011052.jpg,2,,
3538U0YQ1ETAZWU2PNNWAHBQ94P3F0,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:08 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:08 PDT 2017,,,3DI28L7YXAEP6YELXAU9TP7D09K1E3,AKH0WFAUBUKUS,Submitted,Wed Aug 02 21:30:06 PDT 2017,Wed Aug 02 21:30:36 PDT 2017,Fri Aug 04 21:30:36 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500911183.jpg,2,,
3OYHVNTV5SXA17F29WYLEX16CR2OKI,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:24 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:24 PDT 2017,,,34V1S5K3GS13IOO1V5Q4W7XJHNK96Z,A3QS7M912JGKFD,Submitted,Wed Aug 02 21:31:46 PDT 2017,Wed Aug 02 21:31:59 PDT 2017,Fri Aug 04 21:31:59 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501512367.jpg,2,,
37VE3DA4YTGZGNPLZ6Q2VLLFDBFBHX,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:23 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:23 PDT 2017,,,3ATTHHXXWAO9C4100M579D96XH6IXL,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:31:44 PDT 2017,Wed Aug 02 21:31:55 PDT 2017,Fri Aug 04 21:31:55 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501599280.jpg,2,,
3PUV2Q8SV33I47KJDA7C406HLJMDBQ,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:10 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:10 PDT 2017,,,34Q075JO1XDQF8ZRP3VU805968A01G,A15A09BRS1Q8W0,Submitted,Wed Aug 02 21:27:17 PDT 2017,Wed Aug 02 21:28:39 PDT 2017,Fri Aug 04 21:28:39 PDT 2017,,,,82,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501091966.jpg,2,,
3ATYLI1PRS1FQN9KRBY9DI1TX22OJJ,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:24 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:24 PDT 2017,,,3HYA4D452RJO1XWDBPETGQ2I4GDF2G,A2ZUKYMM3YV6JN,Submitted,Wed Aug 02 21:33:27 PDT 2017,Wed Aug 02 21:33:33 PDT 2017,Fri Aug 04 21:33:33 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501036620.jpg,2,,
3THR0FZ95OSLLDXKUWAMTXEL1R7OLL,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:25 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:25 PDT 2017,,,3UWN2HHPUY5TUOQS3SCCFDOV41YSN3,A224TK7J4KA1LV,Submitted,Wed Aug 02 21:36:32 PDT 2017,Wed Aug 02 21:36:36 PDT 2017,Fri Aug 04 21:36:36 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500946676.jpg,2,,
3VMV5CHJZ7ELCDORFMZ5AFF04I2GTT,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:25 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:25 PDT 2017,,,3X3OR7WPZZ0LN48YDHQSLUK5NCRL8U,AVKBOD59XEMXW,Submitted,Wed Aug 02 21:35:54 PDT 2017,Wed Aug 02 21:35:59 PDT 2017,Fri Aug 04 21:35:59 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500933740.jpg,2,,
301KG0KX9BK5SAPPGDXRUSIBJ52H21,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:27 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:27 PDT 2017,,,30MVJZJNHMDF6J38FOKT5B2O3T49J5,AKH0WFAUBUKUS,Submitted,Wed Aug 02 21:32:34 PDT 2017,Wed Aug 02 21:32:47 PDT 2017,Fri Aug 04 21:32:47 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501692802.jpg,2,,
39O6Z4JLX1WBBRN69RZOZJ3G4TEVXG,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:27 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:27 PDT 2017,,,3URFVVM165I3QQWFVLI6P1DSZCSZU8,A2E6G3YGPG97B6,Submitted,Wed Aug 02 21:43:19 PDT 2017,Wed Aug 02 21:43:27 PDT 2017,Fri Aug 04 21:43:27 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501705731.jpg,2,,
3FTID4TN8KXXFR1M0JJKVOCNF16LYT,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:27 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:27 PDT 2017,,,3I3WADAZ9Q4A67STSBZH1RE8GSX5OX,AVKBOD59XEMXW,Submitted,Wed Aug 02 21:46:26 PDT 2017,Wed Aug 02 21:46:31 PDT 2017,Fri Aug 04 21:46:31 PDT 2017,,,,5,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501509961.jpg,2,,
3M47JKRKCW00H07X0BFO7S6OWRE86U,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:11 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:11 PDT 2017,,,3W2LOLRXLBFGL35CRQKRXB2VO4BKR3,A8F6JFG0WSELT,Submitted,Wed Aug 02 21:44:41 PDT 2017,Wed Aug 02 21:58:42 PDT 2017,Fri Aug 04 21:58:42 PDT 2017,,,,841,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500913592.jpg,2,,
3C8QQOM6JO0BPRMHW1XH90IZPI8ILK,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:11 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:11 PDT 2017,,,3CPLWGV3MOZBP9UTUMCLYIJ5CD8N9M,A2J65ZHAJQDKAC,Submitted,Wed Aug 02 21:26:50 PDT 2017,Wed Aug 02 21:27:00 PDT 2017,Fri Aug 04 21:27:00 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501122645.jpg,2,,
35NNO802AUV1DRP28EDWMSMOUD8NIR,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:13 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:13 PDT 2017,,,3K5TEWLKGVBH8FW5074PLSCLH6YIVI,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:31:40 PDT 2017,Wed Aug 02 21:31:49 PDT 2017,Fri Aug 04 21:31:49 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501610107.jpg,2,,
3DFYDSXB2VZA3STHNXAICOTIFOQJUR,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:27 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:27 PDT 2017,,,3IKZ72A5B4GKQJL6X8CD8E5GFB4NFF,A3QMAS3KVQTPW0,Submitted,Wed Aug 02 21:35:32 PDT 2017,Wed Aug 02 21:46:20 PDT 2017,Fri Aug 04 21:46:20 PDT 2017,,,,648,0% (0/1),0% (0/1),0% (0/1),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500918403.jpg,2,,
3BFF0DJK8WBO2IXIAMTMZTY3STWTSQ,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:29 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:29 PDT 2017,,,3O6CYIULED1ZWVRAKYYZQXJAIANWUE,A2MCG5W6LHSRG9,Submitted,Wed Aug 02 21:34:15 PDT 2017,Wed Aug 02 21:35:04 PDT 2017,Fri Aug 04 21:35:04 PDT 2017,,,,49,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500858862.jpg,2,,
34D9ZRXCYQTJNMY94M254O8B44BASM,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:14 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:14 PDT 2017,,,3Z7ISHFUH0V5STP2SIH1T9V32LYZ8Q,A2MCG5W6LHSRG9,Submitted,Wed Aug 02 21:25:40 PDT 2017,Wed Aug 02 21:26:06 PDT 2017,Fri Aug 04 21:26:06 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501709038.jpg,2,,
3JTPR5MTZRBOTX9K4H2M5R1FVWXK59,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:30 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:30 PDT 2017,,,3VZLGYJEYLAV7UQA0QTT98CWTU8XZX,AFS04JY1ZARXK,Submitted,Wed Aug 02 21:37:48 PDT 2017,Wed Aug 02 21:38:04 PDT 2017,Fri Aug 04 21:38:04 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501685284.jpg,2,,
3EQPA8A373VRPRNRTK9QTG8XH65JZG,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:28 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:28 PDT 2017,,,3018Q3ZVOIQA9QWQFZ723XZZJTJARI,AFS04JY1ZARXK,Submitted,Wed Aug 02 21:55:41 PDT 2017,Wed Aug 02 21:55:58 PDT 2017,Fri Aug 04 21:55:58 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501034815.jpg,2,,
360ZO6N6J0I2K8BZSJSJWKYL6XBM97,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:31 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:31 PDT 2017,,,3F0BG9B9MPN1NPAEMRNC12Q6L7Q7YM,A10NF5TK6IFNX6,Submitted,Wed Aug 02 21:38:29 PDT 2017,Wed Aug 02 21:38:47 PDT 2017,Fri Aug 04 21:38:47 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501271214.jpg,2,,
3DFYDSXB2VZA3STHNXAICOTIFOQUJ2,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:39 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:39 PDT 2017,,,3LYA37P8IQNT5WONVTY1XWXR6J9BKK,A1Q0KGPCD263MD,Submitted,Wed Aug 02 21:48:15 PDT 2017,Wed Aug 02 21:48:43 PDT 2017,Fri Aug 04 21:48:43 PDT 2017,,,,28,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501123247.jpg,2,,
3XBYQ44Z6O3H9ZERUR3NWI1OY6STW5,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:31 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:31 PDT 2017,,,37TD41K0AH9A3KT1E23YZ2UJ5YMSCP,A3QDDIWTGHQSLI,Submitted,Wed Aug 02 21:52:20 PDT 2017,Wed Aug 02 22:09:08 PDT 2017,Fri Aug 04 22:09:08 PDT 2017,,,,1008,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501210161.jpg,2,,
3EKZL9T8Y7LIQSHRD6MX65RXVWFHCA,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:31 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:31 PDT 2017,,,3R3YRB5GRF32PIO7JT2788MJQRKUA1,A3QS7M912JGKFD,Submitted,Wed Aug 02 21:34:28 PDT 2017,Wed Aug 02 21:34:40 PDT 2017,Fri Aug 04 21:34:40 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1500910281.jpg,2,,
3KWGG5KP6I14I6I2432AYAZTCIEMCO,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:32 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:32 PDT 2017,,,3OHYZ19UGC57CD4AN7QY92UU85XAO5,AVKBOD59XEMXW,Submitted,Wed Aug 02 21:38:15 PDT 2017,Wed Aug 02 21:38:21 PDT 2017,Fri Aug 04 21:38:21 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501082341.jpg,2,,
30Y6N4AHYOV5KE1897T24FBL35PDR3,3GWVV0PYXYH1GQ2VP9RZUNT7XANZMT,How many people are in line?,There are people waiting in line,"image, line, count, people, queue",$0.05 ,Wed Aug 02 21:23:16 PDT 2017,1,BatchId:2894164;OriginalHitTemplateId:920937333;,1800,172800,Wed Aug 09 21:23:16 PDT 2017,,,3Q5ZZ9ZEVOF7LF5DLUAL45O81MS58R,ATUR98N8W23Q3,Submitted,Wed Aug 02 21:38:07 PDT 2017,Wed Aug 02 21:38:14 PDT 2017,Fri Aug 04 21:38:14 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),https://s3.amazonaws.com/dev.counting-company.com/shakeshack/shakeshack-1501727080.jpg,2,,
